task_index,task_id,task_type,submitted_at,completed_at,campaign_elapsed_sec,winner,status,latency_ms,reassignments,proposals_json,refusals_json,result_pid,result_host,idempotency_replayed
1362,cnp_endurance_multivm_20260918T130822Z-task-0001362,detect.synthetic,2026-09-18T13:59:01.796208+00:00,2026-09-18T13:59:01.844290+00:00,2724.047,ubuntu-beta,ok,48.413,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962717}",{},2874,andy-VirtualBox,False
1363,cnp_endurance_multivm_20260918T130822Z-task-0001363,correlate.synthetic,2026-09-18T13:59:03.800550+00:00,2026-09-18T13:59:03.852746+00:00,2726.047,ubuntu-beta,ok,52.287,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944692}",{},2874,andy-VirtualBox,False
1364,cnp_endurance_multivm_20260918T130822Z-task-0001364,parse.synthetic,2026-09-18T13:59:05.809008+00:00,2026-09-18T13:59:05.873425+00:00,2728.079,debian-alpha,ok,64.651,0,"{""debian-alpha"": 0.983711, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1365,cnp_endurance_multivm_20260918T130822Z-task-0001365,route.synthetic,2026-09-18T13:59:07.797270+00:00,2026-09-18T13:59:07.849143+00:00,2730.047,ubuntu-beta,ok,51.913,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.98673}",{},2874,andy-VirtualBox,False
1366,cnp_endurance_multivm_20260918T130822Z-task-0001366,detect.synthetic,2026-09-18T13:59:09.806123+00:00,2026-09-18T13:59:09.854346+00:00,2732.047,ubuntu-beta,ok,48.441,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962745}",{},2874,andy-VirtualBox,False
1367,cnp_endurance_multivm_20260918T130822Z-task-0001367,correlate.synthetic,2026-09-18T13:59:11.795246+00:00,2026-09-18T13:59:11.845495+00:00,2734.047,ubuntu-beta,ok,50.513,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944696}",{},2874,andy-VirtualBox,False
1368,cnp_endurance_multivm_20260918T130822Z-task-0001368,parse.synthetic,2026-09-18T13:59:13.802312+00:00,2026-09-18T13:59:13.854000+00:00,2736.047,debian-alpha,ok,52.068,0,"{""debian-alpha"": 0.983754, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1369,cnp_endurance_multivm_20260918T130822Z-task-0001369,route.synthetic,2026-09-18T13:59:15.794979+00:00,2026-09-18T13:59:15.855888+00:00,2738.047,ubuntu-beta,ok,60.992,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986739}",{},2874,andy-VirtualBox,False
1370,cnp_endurance_multivm_20260918T130822Z-task-0001370,detect.synthetic,2026-09-18T13:59:17.795833+00:00,2026-09-18T13:59:17.852766+00:00,2740.047,ubuntu-beta,ok,56.932,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962749}",{},2874,andy-VirtualBox,False
1371,cnp_endurance_multivm_20260918T130822Z-task-0001371,correlate.synthetic,2026-09-18T13:59:19.795436+00:00,2026-09-18T13:59:19.846602+00:00,2742.047,ubuntu-beta,ok,51.15,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944699}",{},2874,andy-VirtualBox,False
1372,cnp_endurance_multivm_20260918T130822Z-task-0001372,parse.synthetic,2026-09-18T13:59:21.802963+00:00,2026-09-18T13:59:21.849743+00:00,2744.047,debian-alpha,ok,47.291,0,"{""debian-alpha"": 0.98376, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1373,cnp_endurance_multivm_20260918T130822Z-task-0001373,route.synthetic,2026-09-18T13:59:23.807068+00:00,2026-09-18T13:59:23.867693+00:00,2746.063,ubuntu-beta,ok,60.713,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986739}",{},2874,andy-VirtualBox,False
1374,cnp_endurance_multivm_20260918T130822Z-task-0001374,detect.synthetic,2026-09-18T13:59:25.808781+00:00,2026-09-18T13:59:25.864444+00:00,2748.063,ubuntu-beta,ok,55.517,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962757}",{},2874,andy-VirtualBox,False
1375,cnp_endurance_multivm_20260918T130822Z-task-0001375,correlate.synthetic,2026-09-18T13:59:27.807185+00:00,2026-09-18T13:59:27.872432+00:00,2750.079,ubuntu-beta,ok,64.989,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.94471}",{},2874,andy-VirtualBox,False
1376,cnp_endurance_multivm_20260918T130822Z-task-0001376,parse.synthetic,2026-09-18T13:59:29.797140+00:00,2026-09-18T13:59:29.849069+00:00,2752.047,debian-alpha,ok,51.874,0,"{""debian-alpha"": 0.983761, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1377,cnp_endurance_multivm_20260918T130822Z-task-0001377,route.synthetic,2026-09-18T13:59:31.805136+00:00,2026-09-18T13:59:31.853155+00:00,2754.047,ubuntu-beta,ok,48.089,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986743}",{},2874,andy-VirtualBox,False
1378,cnp_endurance_multivm_20260918T130822Z-task-0001378,detect.synthetic,2026-09-18T13:59:33.809702+00:00,2026-09-18T13:59:33.877405+00:00,2756.079,ubuntu-beta,ok,68.116,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962756}",{},2874,andy-VirtualBox,False
1379,cnp_endurance_multivm_20260918T130822Z-task-0001379,correlate.synthetic,2026-09-18T13:59:35.801522+00:00,2026-09-18T13:59:35.867927+00:00,2758.063,ubuntu-beta,ok,66.386,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944721}",{},2874,andy-VirtualBox,False
1380,cnp_endurance_multivm_20260918T130822Z-task-0001380,parse.synthetic,2026-09-18T13:59:37.794424+00:00,2026-09-18T13:59:37.850418+00:00,2760.047,debian-alpha,ok,56.279,0,"{""debian-alpha"": 0.983762, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1381,cnp_endurance_multivm_20260918T130822Z-task-0001381,route.synthetic,2026-09-18T13:59:39.807641+00:00,2026-09-18T13:59:39.866109+00:00,2762.063,ubuntu-beta,ok,58.705,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986745}",{},2874,andy-VirtualBox,False
1382,cnp_endurance_multivm_20260918T130822Z-task-0001382,detect.synthetic,2026-09-18T13:59:41.807171+00:00,2026-09-18T13:59:41.863973+00:00,2764.063,ubuntu-beta,ok,56.838,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962764}",{},2874,andy-VirtualBox,False
1383,cnp_endurance_multivm_20260918T130822Z-task-0001383,correlate.synthetic,2026-09-18T13:59:43.804486+00:00,2026-09-18T13:59:43.862568+00:00,2766.063,ubuntu-beta,ok,58.336,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944724}",{},2874,andy-VirtualBox,False
1384,cnp_endurance_multivm_20260918T130822Z-task-0001384,parse.synthetic,2026-09-18T13:59:45.803326+00:00,2026-09-18T13:59:45.857684+00:00,2768.063,debian-alpha,ok,54.402,0,"{""debian-alpha"": 0.983761, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1385,cnp_endurance_multivm_20260918T130822Z-task-0001385,route.synthetic,2026-09-18T13:59:47.797801+00:00,2026-09-18T13:59:47.850853+00:00,2770.047,ubuntu-beta,ok,53.362,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986745}",{},2874,andy-VirtualBox,False
1386,cnp_endurance_multivm_20260918T130822Z-task-0001386,detect.synthetic,2026-09-18T13:59:49.808326+00:00,2026-09-18T13:59:49.869009+00:00,2772.063,ubuntu-beta,ok,61.082,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962767}",{},2874,andy-VirtualBox,False
1387,cnp_endurance_multivm_20260918T130822Z-task-0001387,correlate.synthetic,2026-09-18T13:59:51.809318+00:00,2026-09-18T13:59:51.859532+00:00,2774.063,ubuntu-beta,ok,51.015,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944718}",{},2874,andy-VirtualBox,False
1388,cnp_endurance_multivm_20260918T130822Z-task-0001388,parse.synthetic,2026-09-18T13:59:53.800199+00:00,2026-09-18T13:59:53.849935+00:00,2776.047,debian-alpha,ok,49.826,0,"{""debian-alpha"": 0.983761, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1389,cnp_endurance_multivm_20260918T130822Z-task-0001389,route.synthetic,2026-09-18T13:59:55.806706+00:00,2026-09-18T13:59:55.858780+00:00,2778.063,ubuntu-beta,ok,52.149,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986746}",{},2874,andy-VirtualBox,False
1390,cnp_endurance_multivm_20260918T130822Z-task-0001390,detect.synthetic,2026-09-18T13:59:57.799398+00:00,2026-09-18T13:59:57.854445+00:00,2780.047,ubuntu-beta,ok,55.325,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962758}",{},2874,andy-VirtualBox,False
1391,cnp_endurance_multivm_20260918T130822Z-task-0001391,correlate.synthetic,2026-09-18T13:59:59.795411+00:00,2026-09-18T13:59:59.848580+00:00,2782.047,ubuntu-beta,ok,53.548,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944722}",{},2874,andy-VirtualBox,False
1392,cnp_endurance_multivm_20260918T130822Z-task-0001392,parse.synthetic,2026-09-18T14:00:01.805124+00:00,2026-09-18T14:00:01.851282+00:00,2784.047,debian-alpha,ok,46.329,0,"{""debian-alpha"": 0.983763, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1393,cnp_endurance_multivm_20260918T130822Z-task-0001393,route.synthetic,2026-09-18T14:00:03.808529+00:00,2026-09-18T14:00:03.867492+00:00,2786.063,ubuntu-beta,ok,59.181,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.98675}",{},2874,andy-VirtualBox,False
1394,cnp_endurance_multivm_20260918T130822Z-task-0001394,detect.synthetic,2026-09-18T14:00:05.808432+00:00,2026-09-18T14:00:05.868357+00:00,2788.063,ubuntu-beta,ok,60.019,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.96276}",{},2874,andy-VirtualBox,False
1395,cnp_endurance_multivm_20260918T130822Z-task-0001395,correlate.synthetic,2026-09-18T14:00:07.809402+00:00,2026-09-18T14:00:07.860086+00:00,2790.063,ubuntu-beta,ok,51.41,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944724}",{},2874,andy-VirtualBox,False
1396,cnp_endurance_multivm_20260918T130822Z-task-0001396,parse.synthetic,2026-09-18T14:00:09.800200+00:00,2026-09-18T14:00:09.845420+00:00,2792.047,debian-alpha,ok,46.011,0,"{""debian-alpha"": 0.983772, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1397,cnp_endurance_multivm_20260918T130822Z-task-0001397,route.synthetic,2026-09-18T14:00:11.802796+00:00,2026-09-18T14:00:11.854830+00:00,2794.047,ubuntu-beta,ok,52.365,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986753}",{},2874,andy-VirtualBox,False
1398,cnp_endurance_multivm_20260918T130822Z-task-0001398,detect.synthetic,2026-09-18T14:00:13.795751+00:00,2026-09-18T14:00:13.845035+00:00,2796.047,ubuntu-beta,ok,49.541,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962755}",{},2874,andy-VirtualBox,False
1399,cnp_endurance_multivm_20260918T130822Z-task-0001399,correlate.synthetic,2026-09-18T14:00:15.801685+00:00,2026-09-18T14:00:15.858826+00:00,2798.063,ubuntu-beta,ok,57.265,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944725}",{},2874,andy-VirtualBox,False
1400,cnp_endurance_multivm_20260918T130822Z-task-0001400,parse.synthetic,2026-09-18T14:00:17.799850+00:00,2026-09-18T14:00:17.848343+00:00,2800.047,debian-alpha,ok,48.481,0,"{""debian-alpha"": 0.983774, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1401,cnp_endurance_multivm_20260918T130822Z-task-0001401,route.synthetic,2026-09-18T14:00:19.795246+00:00,2026-09-18T14:00:19.845855+00:00,2802.047,ubuntu-beta,ok,50.498,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986757}",{},2874,andy-VirtualBox,False
1402,cnp_endurance_multivm_20260918T130822Z-task-0001402,detect.synthetic,2026-09-18T14:00:21.802254+00:00,2026-09-18T14:00:21.855388+00:00,2804.047,ubuntu-beta,ok,53.332,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962757}",{},2874,andy-VirtualBox,False
1403,cnp_endurance_multivm_20260918T130822Z-task-0001403,correlate.synthetic,2026-09-18T14:00:23.795318+00:00,2026-09-18T14:00:23.843029+00:00,2806.047,ubuntu-beta,ok,47.732,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944728}",{},2874,andy-VirtualBox,False
1404,cnp_endurance_multivm_20260918T130822Z-task-0001404,parse.synthetic,2026-09-18T14:00:25.799795+00:00,2026-09-18T14:00:25.853052+00:00,2808.047,debian-alpha,ok,53.239,0,"{""debian-alpha"": 0.983777, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1405,cnp_endurance_multivm_20260918T130822Z-task-0001405,route.synthetic,2026-09-18T14:00:28.685105+00:00,2026-09-18T14:00:28.742583+00:00,2810.938,ubuntu-beta,ok,54.856,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986758}",{},2874,andy-VirtualBox,False
1406,cnp_endurance_multivm_20260918T130822Z-task-0001406,detect.synthetic,2026-09-18T14:00:29.808264+00:00,2026-09-18T14:00:29.856682+00:00,2812.047,ubuntu-beta,ok,48.377,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962759}",{},2874,andy-VirtualBox,False
1407,cnp_endurance_multivm_20260918T130822Z-task-0001407,correlate.synthetic,2026-09-18T14:00:31.797233+00:00,2026-09-18T14:00:31.849340+00:00,2814.047,ubuntu-beta,ok,52.006,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944735}",{},2874,andy-VirtualBox,False
1408,cnp_endurance_multivm_20260918T130822Z-task-0001408,parse.synthetic,2026-09-18T14:00:33.805658+00:00,2026-09-18T14:00:33.876443+00:00,2816.079,debian-alpha,ok,71.081,0,"{""debian-alpha"": 0.983786, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1409,cnp_endurance_multivm_20260918T130822Z-task-0001409,route.synthetic,2026-09-18T14:00:35.800334+00:00,2026-09-18T14:00:35.857020+00:00,2818.063,ubuntu-beta,ok,56.727,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.98676}",{},2874,andy-VirtualBox,False
1410,cnp_endurance_multivm_20260918T130822Z-task-0001410,detect.synthetic,2026-09-18T14:00:37.798366+00:00,2026-09-18T14:00:37.853994+00:00,2820.047,ubuntu-beta,ok,55.491,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962761}",{},2874,andy-VirtualBox,False
1411,cnp_endurance_multivm_20260918T130822Z-task-0001411,correlate.synthetic,2026-09-18T14:00:39.799501+00:00,2026-09-18T14:00:39.849571+00:00,2822.047,ubuntu-beta,ok,50.407,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944739}",{},2874,andy-VirtualBox,False
1412,cnp_endurance_multivm_20260918T130822Z-task-0001412,parse.synthetic,2026-09-18T14:00:41.806233+00:00,2026-09-18T14:00:41.858158+00:00,2824.063,debian-alpha,ok,51.756,0,"{""debian-alpha"": 0.983784, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1413,cnp_endurance_multivm_20260918T130822Z-task-0001413,route.synthetic,2026-09-18T14:00:43.798913+00:00,2026-09-18T14:00:43.848867+00:00,2826.047,ubuntu-beta,ok,50.018,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986758}",{},2874,andy-VirtualBox,False
1414,cnp_endurance_multivm_20260918T130822Z-task-0001414,detect.synthetic,2026-09-18T14:00:45.804899+00:00,2026-09-18T14:00:45.860777+00:00,2828.063,ubuntu-beta,ok,55.939,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962762}",{},2874,andy-VirtualBox,False
1415,cnp_endurance_multivm_20260918T130822Z-task-0001415,correlate.synthetic,2026-09-18T14:00:47.800749+00:00,2026-09-18T14:00:47.851956+00:00,2830.047,ubuntu-beta,ok,51.231,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944741}",{},2874,andy-VirtualBox,False
1416,cnp_endurance_multivm_20260918T130822Z-task-0001416,parse.synthetic,2026-09-18T14:00:49.808389+00:00,2026-09-18T14:00:49.856613+00:00,2832.047,debian-alpha,ok,48.301,0,"{""debian-alpha"": 0.983787, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1417,cnp_endurance_multivm_20260918T130822Z-task-0001417,route.synthetic,2026-09-18T14:00:51.796946+00:00,2026-09-18T14:00:51.847177+00:00,2834.047,ubuntu-beta,ok,50.357,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986762}",{},2874,andy-VirtualBox,False
1418,cnp_endurance_multivm_20260918T130822Z-task-0001418,detect.synthetic,2026-09-18T14:00:53.797864+00:00,2026-09-18T14:00:53.866332+00:00,2836.063,ubuntu-beta,ok,68.306,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962761}",{},2874,andy-VirtualBox,False
1419,cnp_endurance_multivm_20260918T130822Z-task-0001419,correlate.synthetic,2026-09-18T14:00:55.806479+00:00,2026-09-18T14:00:55.865421+00:00,2838.063,ubuntu-beta,ok,58.893,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944744}",{},2874,andy-VirtualBox,False
1420,cnp_endurance_multivm_20260918T130822Z-task-0001420,parse.synthetic,2026-09-18T14:00:57.805978+00:00,2026-09-18T14:00:57.861160+00:00,2840.063,debian-alpha,ok,55.201,0,"{""debian-alpha"": 0.983788, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1421,cnp_endurance_multivm_20260918T130822Z-task-0001421,route.synthetic,2026-09-18T14:00:59.808311+00:00,2026-09-18T14:00:59.939222+00:00,2842.141,ubuntu-beta,ok,130.749,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986764}",{},2874,andy-VirtualBox,False
1422,cnp_endurance_multivm_20260918T130822Z-task-0001422,detect.synthetic,2026-09-18T14:01:01.817291+00:00,2026-09-18T14:01:02.276311+00:00,2844.469,ubuntu-beta,ok,458.684,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962762}",{},2874,andy-VirtualBox,False
1423,cnp_endurance_multivm_20260918T130822Z-task-0001423,correlate.synthetic,2026-09-18T14:01:03.799008+00:00,2026-09-18T14:01:03.878033+00:00,2846.079,ubuntu-beta,ok,78.83,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944743}",{},2874,andy-VirtualBox,False
1424,cnp_endurance_multivm_20260918T130822Z-task-0001424,parse.synthetic,2026-09-18T14:01:05.802395+00:00,2026-09-18T14:01:05.867235+00:00,2848.063,debian-alpha,ok,65.059,0,"{""debian-alpha"": 0.983788, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1425,cnp_endurance_multivm_20260918T130822Z-task-0001425,route.synthetic,2026-09-18T14:01:07.808407+00:00,2026-09-18T14:01:07.872941+00:00,2850.079,ubuntu-beta,ok,64.57,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986746}",{},2874,andy-VirtualBox,False
1426,cnp_endurance_multivm_20260918T130822Z-task-0001426,detect.synthetic,2026-09-18T14:01:09.798029+00:00,2026-09-18T14:01:09.858588+00:00,2852.063,ubuntu-beta,ok,60.607,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962696}",{},2874,andy-VirtualBox,False
1427,cnp_endurance_multivm_20260918T130822Z-task-0001427,correlate.synthetic,2026-09-18T14:01:11.799495+00:00,2026-09-18T14:01:11.851889+00:00,2854.047,ubuntu-beta,ok,52.448,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944733}",{},2874,andy-VirtualBox,False
1428,cnp_endurance_multivm_20260918T130822Z-task-0001428,parse.synthetic,2026-09-18T14:01:13.808146+00:00,2026-09-18T14:01:13.861902+00:00,2856.063,debian-alpha,ok,53.829,0,"{""debian-alpha"": 0.98378, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1429,cnp_endurance_multivm_20260918T130822Z-task-0001429,route.synthetic,2026-09-18T14:01:15.803148+00:00,2026-09-18T14:01:15.860430+00:00,2858.063,ubuntu-beta,ok,57.046,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986745}",{},2874,andy-VirtualBox,False
1430,cnp_endurance_multivm_20260918T130822Z-task-0001430,detect.synthetic,2026-09-18T14:01:17.800254+00:00,2026-09-18T14:01:17.862017+00:00,2860.063,ubuntu-beta,ok,62.106,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962696}",{},2874,andy-VirtualBox,False
1431,cnp_endurance_multivm_20260918T130822Z-task-0001431,correlate.synthetic,2026-09-18T14:01:19.802662+00:00,2026-09-18T14:01:19.854704+00:00,2862.047,ubuntu-beta,ok,52.161,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944734}",{},2874,andy-VirtualBox,False
1432,cnp_endurance_multivm_20260918T130822Z-task-0001432,parse.synthetic,2026-09-18T14:01:21.795882+00:00,2026-09-18T14:01:21.849525+00:00,2864.047,debian-alpha,ok,53.714,0,"{""debian-alpha"": 0.98378, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1433,cnp_endurance_multivm_20260918T130822Z-task-0001433,route.synthetic,2026-09-18T14:01:23.805353+00:00,2026-09-18T14:01:23.860445+00:00,2866.063,ubuntu-beta,ok,55.022,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986743}",{},2874,andy-VirtualBox,False
1434,cnp_endurance_multivm_20260918T130822Z-task-0001434,detect.synthetic,2026-09-18T14:01:25.800985+00:00,2026-09-18T14:01:25.854740+00:00,2868.047,ubuntu-beta,ok,54.082,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962696}",{},2874,andy-VirtualBox,False
1435,cnp_endurance_multivm_20260918T130822Z-task-0001435,correlate.synthetic,2026-09-18T14:01:27.802117+00:00,2026-09-18T14:01:27.869652+00:00,2870.063,ubuntu-beta,ok,67.502,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944736}",{},2874,andy-VirtualBox,False
1436,cnp_endurance_multivm_20260918T130822Z-task-0001436,parse.synthetic,2026-09-18T14:01:29.794393+00:00,2026-09-18T14:01:29.881524+00:00,2872.079,debian-alpha,ok,87.622,0,"{""debian-alpha"": 0.983781, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1437,cnp_endurance_multivm_20260918T130822Z-task-0001437,route.synthetic,2026-09-18T14:01:31.806708+00:00,2026-09-18T14:01:31.866615+00:00,2874.063,ubuntu-beta,ok,60.057,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986744}",{},2874,andy-VirtualBox,False
1438,cnp_endurance_multivm_20260918T130822Z-task-0001438,detect.synthetic,2026-09-18T14:01:33.807332+00:00,2026-09-18T14:01:33.863550+00:00,2876.063,ubuntu-beta,ok,55.98,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962698}",{},2874,andy-VirtualBox,False
1439,cnp_endurance_multivm_20260918T130822Z-task-0001439,correlate.synthetic,2026-09-18T14:01:35.808695+00:00,2026-09-18T14:01:35.876485+00:00,2878.079,ubuntu-beta,ok,67.179,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944732}",{},2874,andy-VirtualBox,False
1440,cnp_endurance_multivm_20260918T130822Z-task-0001440,parse.synthetic,2026-09-18T14:01:37.810315+00:00,2026-09-18T14:01:37.916164+00:00,2880.11,debian-alpha,ok,105.889,0,"{""debian-alpha"": 0.983778, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1441,cnp_endurance_multivm_20260918T130822Z-task-0001441,route.synthetic,2026-09-18T14:01:39.794696+00:00,2026-09-18T14:01:39.851535+00:00,2882.047,ubuntu-beta,ok,56.846,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986744}",{},2874,andy-VirtualBox,False
1442,cnp_endurance_multivm_20260918T130822Z-task-0001442,detect.synthetic,2026-09-18T14:01:41.807982+00:00,2026-09-18T14:01:41.867740+00:00,2884.063,ubuntu-beta,ok,59.802,0,"{""debian-alpha"": 0.785, ""ubuntu-beta"": 0.962698}",{},2874,andy-VirtualBox,False
1443,cnp_endurance_multivm_20260918T130822Z-task-0001443,correlate.synthetic,2026-09-18T14:01:43.808493+00:00,2026-09-18T14:01:43.875563+00:00,2886.079,ubuntu-beta,ok,66.786,0,"{""debian-alpha"": 0.791, ""ubuntu-beta"": 0.944731}",{},2874,andy-VirtualBox,False
1444,cnp_endurance_multivm_20260918T130822Z-task-0001444,parse.synthetic,2026-09-18T14:01:45.799612+00:00,2026-09-18T14:01:45.870265+00:00,2888.063,debian-alpha,ok,70.77,0,"{""debian-alpha"": 0.983773, ""ubuntu-beta"": 0.809}",{},2875,andy,False
1445,cnp_endurance_multivm_20260918T130822Z-task-0001445,route.synthetic,2026-09-18T14:01:47.796219+00:00,2026-09-18T14:01:47.850160+00:00,2890.047,ubuntu-beta,ok,53.993,0,"{""debian-alpha"": 0.863827, ""ubuntu-beta"": 0.986744}",{},2874,andy-VirtualBox,False
