dataset;subtype;filepath;lineno;recno;timestamp_iso;severity;event;source;component;host;pid;tid;session;user;uid;gid;auid;euid;egid;exe;path;path_all;exec_args;exec_args_all;exec_env_all;src_ip;src_port;dst_ip;dst_port;proto;length;flags;http_method;http_url;http_status;bytes_sent;user_agent;referrer;category;subcategory;message;wazuh_rule_level;wazuh_rule_id;wazuh_decoder;wazuh_groups;wazuh_rule_description
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;791;791;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:00 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;792;792;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:45 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;793;793;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:45 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;794;794;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:46 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;795;795;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:46 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;796;796;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:46 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;797;797;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:47 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;798;798;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:47 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;799;799;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:47:48 sohaib-virtual-machine sudo:   sohaib : TTY=pts/6 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""7vjOYcqF""; [ -f ""/snap/gnome-42-2204/current/usr/bin/libgcrypt-config"" ] || [ -d ""/snap/gnome-42-2204/current/usr/bin/libgcrypt-config"" ] && echo ""found""; printf ""command_done_%s"" ""ZWB0IxiN""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;800;800;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:48 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;801;801;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:48 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;802;802;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:48 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;803;803;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:49 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;804;804;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:47:49 sohaib-virtual-machine sudo:   sohaib : TTY=pts/7 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""PV5YxaAB""; grep -aE \'This is Libgcrypt ([0-9.]+)\' /snap/gnome-42-2204/current/usr/bin/libgcrypt-config 2>&1; printf ""command_done_%s"" ""IA4zT4Y1""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;805;805;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:49 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;806;806;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:50 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;807;807;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:50 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;808;808;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:41 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;809;809;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:47:42 sohaib-virtual-machine sudo:   sohaib : TTY=pts/11 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""CUfK6c1q""; readlink -e /snap/core22/858/usr/lib/python3/dist-packages/cryptography/hazmat/backends/openssl 2>/dev/null; printf ""command_done_%s"" ""7Y6JyBtB""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;810;810;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:47:42 sohaib-virtual-machine sudo:   sohaib : TTY=pts/4 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""jPiJf9ai""; [ -f ""/lib/x86_64-linux-gnu/libgcrypt.so.20"" ] || [ -d ""/lib/x86_64-linux-gnu/libgcrypt.so.20"" ] && echo ""found""; printf ""command_done_%s"" ""WCMvEx_M""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;811;811;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:43 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;812;812;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:43 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;813;813;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:43 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;814;814;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:44 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;815;815;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:44 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;816;816;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:47:44 sohaib-virtual-machine sudo:   sohaib : TTY=pts/4 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""ZxakISCl""; grep -aE \'This is Libgcrypt ([0-9.]+)\' /lib/x86_64-linux-gnu/libgcrypt.so.20.3.4 2>/dev/null; printf ""command_done_%s"" ""bLkcNSMp""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;817;817;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:47:45 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;818;818;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:49:13 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""DVTFrHDW""; grep -aE \'OpenSSL\\s+([0-9.]+[a-z]?)\\s+(0?[1-9]|[12]\\d|3[01])\\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\\s+\\d{4}\' /snap/core22/858/usr/lib/x86_64-linux-gnu/libcrypto.so.3 2>&1; printf ""command_done_%s"" ""HqgJOfcI""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;819;819;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:49:13 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;820;820;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:49:13 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;821;821;;INFO;5715;sshd;sshd;machine-2; ;; ; ; ; ; ;;; ; ;; ;;;192.168.204.1;65309;;; ;;;; ;;;;;authentication;sshd;Oct 18 23:49:13 sohaib-virtual-machine sshd[18534]: Accepted password for sohaib from 192.168.204.1 port 65309 ssh2;3;5715;sshd;"[""syslog"",""sshd"",""authentication_success""]";sshd: authentication success.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;822;822;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:49:14 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""Q4yzAbkF""; grep -aE \'This is Libgcrypt ([0-9.]+)\' /snap/core22/864/usr/lib/x86_64-linux-gnu/libgcrypt.so.20 2>/dev/null; printf ""command_done_%s"" ""ts4fEnk6""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;823;823;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:49:15 sohaib-virtual-machine sudo:   sohaib : TTY=pts/2 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""GWtQ4plQ""; [ -f ""/usr/share/elasticsearch/bin/elasticsearch-cli"" ] || [ -d ""/usr/share/elasticsearch/bin/elasticsearch-cli"" ] && echo ""found""; printf ""command_done_%s"" ""oBihd7ZO""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;824;824;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:49:15 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;825;825;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:49:15 sohaib-virtual-machine sudo:   sohaib : TTY=pts/7 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""ZC3cEaVt""; [ -f ""/snap/core22/858/usr/lib/x86_64-linux-gnu/libssl.so.3"" ] || [ -d ""/snap/core22/858/usr/lib/x86_64-linux-gnu/libssl.so.3"" ] && echo ""found""; printf ""command_done_%s"" ""2lQOPDja""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;826;826;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:49:15 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;827;827;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:49:16 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""3dWexdoU""; timeout -s9 1200s find \'/\' -maxdepth 99 -follow \\( ! \\( -fstype nfs -prune -o -fstype nfs4 -prune -o -fstype cifs -prune -o -fstype smbfs -prune -o -fstype afs -prune -o -fstype sysfs -prune -o -fstype proc -prune -o -fstype panfs -prune \\) ! \\( -path \'/bin\' -prune -o -path \'/boot\' -prune -o -path \'/dev\' -prune -o -path \'/etc\' -prune -o -path \'/lib\' -prune -o -path \'/media\' -prune -o -path \'/mnt\' -prune -o -path \'/proc\' -prune -o -path \'/run\' -prune -o -path \'/sbin\' -prune -o -path \'/srv\' -prune -o -path \'/sys\' -prune -o -path \'/tmp\' -prune \\) -a \\( -path \'*/bin/elasticsearch-cli\' \\) \\) 2>/dev/null; RET=$?; echo; echo ""$RET""; printf ""command_done_%s"" ""EOjPHPXQ""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;828;828;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:49:16 sohaib-virtual-machine sudo:   sohaib : TTY=pts/2 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""MAZG8wMw""; grep -aE \'OpenSSL\\s+([0-9.]+[a-z]?)\\s+(0?[1-9]|[12]\\d|3[01])\\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\\s+\\d{4}\' /snap/core22/858/usr/lib/x86_64-linux-gnu/libssl.so.3 2>/dev/null; printf ""command_done_%s"" ""40Sjp9oL""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;829;829;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:49:16 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;830;830;;INFO;5502;pam;sshd;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:49:16 sohaib-virtual-machine sshd[13262]: pam_unix(sshd:session): session closed for user sohaib;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;831;831;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:48:57 sohaib-virtual-machine sudo:   sohaib : TTY=pts/5 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""YD_SNPvs""; grep -aE \'OpenSSL\\s+([0-9.]+[a-z]?)\\s+(0?[1-9]|[12]\\d|3[01])\\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\\s+\\d{4}\' /snap/core20/2015/usr/share/bash-completion/completions/openssl 2>/dev/null; printf ""command_done_%s"" ""MY0tn8Ne""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;832;832;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:57 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;833;833;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:48:57 sohaib-virtual-machine sudo:   sohaib : TTY=pts/2 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""Edkeh4TI""; grep -aE \'This is Libgcrypt ([0-9.]+)\' /snap/core22/current/lib/x86_64-linux-gnu/libgcrypt.so.20 2>/dev/null; printf ""command_done_%s"" ""ro7qnBbS""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;834;834;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:57 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;835;835;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:58 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;836;836;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:48:58 sohaib-virtual-machine sudo:   sohaib : TTY=pts/5 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""vlVqAyLI""; [ -f ""/snap/core22/current/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4"" ] || [ -d ""/snap/core22/current/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4"" ] && echo ""found""; printf ""command_done_%s"" ""dNgR7KIl""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;837;837;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:58 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;838;838;;INFO;5402;sudo;sudo;machine-2; ;; ;sohaib; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;sudo;"Oct 18 23:48:58 sohaib-virtual-machine sudo:   sohaib : TTY=pts/9 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/sh -c 'printf ""command_start_%s"" ""8bU1VT7N""; dpkg -L openssl 2>/dev/null; printf ""command_done_%s"" ""iQnRaqbD""'";3;5402;sudo;"[""syslog"",""sudo""]";Successful sudo to ROOT executed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;839;839;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:58 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;840;840;;INFO;5502;pam;sudo;machine-2; ;; ; ; ; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:58 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root;3;5502;pam;"[""pam"",""syslog""]";PAM: Login session closed.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;841;841;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
06-20-October;wazuh;E:\Cours\TFE\data\raw\Datasets\06-20-October.csv;842;842;;INFO;5501;pam;sudo;machine-2; ;; ;sohaib;1000; ; ;;; ; ;; ;;; ; ;;; ;;;; ;;;;;authentication;pam;Oct 18 23:48:59 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000);3;5501;pam;"[""pam"",""syslog"",""authentication_success""]";PAM: Login session opened.
